job_index,replicate_index,seed,nll,mse,mae,r2
8,80,2407966284,2.8684342480463747,15.468525886535645,2.8675763607025146,0.9463865756988525
8,81,74868278,3.0842203044812373,15.237828254699707,2.7239792346954346,0.9489913582801819
8,82,1055212224,3.0980453126327685,13.77518367767334,2.700507402420044,0.9524438381195068
8,83,1479170242,3.322744837063538,16.807029724121094,2.7443618774414062,0.9457025527954102
8,84,675334903,3.0137237392976575,14.054624557495117,2.7425131797790527,0.9524450302124023
8,85,1152669540,3.5644588629686322,16.66421127319336,2.812560796737671,0.9419459104537964
8,86,3635548185,3.2551486924116073,15.97305965423584,2.8071749210357666,0.9464162588119507
8,87,1956780950,2.7843543203242493,14.198848724365234,2.776458501815796,0.952300488948822
8,88,555757192,2.8068636171511465,13.136591911315918,2.751544713973999,0.9558440446853638
8,89,186111694,3.1914868751386956,14.021459579467773,2.77571964263916,0.9530109167098999
