job_index,replicate_index,seed,nll,mse,mae,r2
40,400,3237970082,3.0419929692606176,13.725614547729492,2.6490023136138916,0.951845109462738
40,401,2972658756,2.8813244020908453,13.29391860961914,2.6611645221710205,0.9538384079933167
40,402,2371844561,3.3102008616369565,16.57550048828125,2.8490872383117676,0.9445448517799377
40,403,2609721486,3.193391131079903,12.81566047668457,2.662895679473877,0.9559223055839539
40,404,4222095974,3.420007256731716,15.701290130615234,2.7884113788604736,0.9476990103721619
40,405,208799877,2.877260672399174,13.408252716064453,2.844918966293335,0.952995777130127
40,406,1281845707,2.877043710575384,12.582507133483887,2.7373311519622803,0.9567190408706665
40,407,2107199408,2.9876955415868878,13.094406127929688,2.722965955734253,0.9529083371162415
40,408,2430247311,2.8591668551211233,14.955766677856445,2.8874025344848633,0.9511635899543762
40,409,2195107384,3.3883624285232057,13.581209182739258,2.6906235218048096,0.9524853825569153
