job_index,replicate_index,seed,nll,mse,mae,r2
13,130,3799479102,2.999504775795367,14.138249397277832,2.641253709793091,0.9519307613372803
13,131,910388160,3.3263700860883287,13.095670700073242,2.603689193725586,0.9565863013267517
13,132,1539694843,3.0838220169879023,12.771076202392578,2.6119766235351562,0.9581996202468872
13,133,3052951059,2.9661954825101993,12.52660083770752,2.673161268234253,0.9578756093978882
13,134,1468994193,2.8587847754367623,13.30508041381836,2.730705738067627,0.9528195858001709
13,135,1551796065,2.7703663771328384,11.811933517456055,2.5800366401672363,0.9601342082023621
13,136,1003808524,2.8886002222197673,14.882930755615234,2.765247344970703,0.9471521973609924
13,137,1192978054,3.0829854187029055,12.495487213134766,2.6489315032958984,0.9555351138114929
13,138,3883716869,3.066889456599918,13.350320816040039,2.732586622238159,0.9548743367195129
13,139,4065141595,3.8765466254677694,16.129981994628906,2.744457483291626,0.9439531564712524
