job_index,replicate_index,seed,nll,mse,mae,r2
2,20,537266697,2.68868648316359,13.337368965148926,2.6040427684783936,0.9536654949188232
2,21,1451639359,3.4677483399475904,15.284552574157715,2.687898635864258,0.9449231028556824
2,22,3207221960,3.2861714266141333,18.304841995239258,2.992518424987793,0.9399800300598145
2,23,690637451,3.2363406273969275,13.610152244567871,2.602998971939087,0.9539362788200378
2,24,1345078318,3.135821727933664,14.658208847045898,2.793355941772461,0.9494835138320923
2,25,2205632966,3.7223011101095302,15.79800796508789,2.728391170501709,0.9462143778800964
2,26,1033146440,3.228535472497625,14.649998664855957,2.7942843437194824,0.9499273300170898
2,27,1055249306,2.8929842978748384,12.23641586303711,2.6889705657958984,0.9583418369293213
2,28,3331008880,2.9759425454838495,12.835249900817871,2.6298036575317383,0.9573445320129395
2,29,3955827539,3.2717689156382757,17.05645751953125,2.8295164108276367,0.9451625347137451
