job_index,replicate_index,seed,nll,mse,mae,r2
9,90,3672460092,3.565389502811307,17.001018524169922,2.8655264377593994,0.9419111609458923
9,91,809752976,2.982743396787345,12.929383277893066,2.623570680618286,0.9531912207603455
9,92,3196180341,3.2216091479017304,15.540815353393555,2.7702603340148926,0.9454051852226257
9,93,448152410,3.8507783658804073,15.173054695129395,2.7081639766693115,0.9497274160385132
9,94,801436037,3.051120315296396,16.031248092651367,3.029172420501709,0.9451577663421631
9,95,804473071,3.394001602116825,12.578210830688477,2.590512752532959,0.9544376730918884
9,96,2813460119,2.9178312304281513,14.94678020477295,2.849883794784546,0.9507200121879578
9,97,1021069865,2.972952566996764,16.1697998046875,2.874035596847534,0.9435113668441772
9,98,372834009,3.295797065416022,14.658760070800781,2.7587480545043945,0.9506043791770935
9,99,3641765408,3.2984665976729897,13.949960708618164,2.686898708343506,0.9505611658096313
