job_index,replicate_index,seed,nll,mse,mae,r2
23,230,156081383,2.970560936818082,13.228196144104004,2.7507312297821045,0.9548643827438354
23,231,1788404228,2.8195000655642923,13.65667724609375,2.6955647468566895,0.9519855976104736
23,232,1862315041,3.2103984928052864,14.343118667602539,2.7467575073242188,0.9504210948944092
23,233,294372335,3.19709898058001,12.522431373596191,2.643900156021118,0.9570310115814209
23,234,1288960396,2.882027392626876,13.966033935546875,2.8141939640045166,0.9535955786705017
23,235,3652072890,3.3766088174208346,12.446074485778809,2.601102113723755,0.9570605158805847
23,236,3461297220,2.9885934573101802,14.584349632263184,2.719188690185547,0.9493169188499451
23,237,1984000113,2.6715070483234795,13.444458961486816,2.655146837234497,0.9549945592880249
23,238,3795965301,3.2930281987519505,16.62333869934082,2.739349126815796,0.9429336786270142
23,239,3070875860,3.081295627262867,12.643531799316406,2.60201358795166,0.9580991864204407
