job_index,replicate_index,seed,nll,mse,mae,r2
47,470,3907947589,2.824924028990365,14.941758155822754,2.8529396057128906,0.9489688873291016
47,471,2860107620,2.8218985724216497,11.402209281921387,2.5055015087127686,0.9620118737220764
47,472,2566237363,3.965911245032193,18.751184463500977,2.8101646900177,0.9371265769004822
47,473,1056666878,2.7940667018828695,12.634051322937012,2.542045831680298,0.9572839140892029
47,474,866948658,3.797679312820279,17.292316436767578,2.809441328048706,0.9388478398323059
47,475,2168363307,3.1378312490939537,13.526910781860352,2.7622106075286865,0.9542518258094788
47,476,727510052,3.456558685910056,19.449565887451172,3.0219860076904297,0.9363988041877747
47,477,4216971706,2.903391771589595,13.60824203491211,2.7322959899902344,0.9503473043441772
47,478,1353619513,3.2369767729011527,12.760514259338379,2.7254114151000977,0.9552265405654907
47,479,2365123334,2.7773206375576582,12.459806442260742,2.6845130920410156,0.9576482176780701
