job_index,replicate_index,seed,nll,mse,mae,r2
38,380,4160731491,2.9960675662428984,13.711308479309082,2.798410654067993,0.9533416628837585
38,381,2296265716,2.787208923397204,11.610025405883789,2.6191515922546387,0.9586732983589172
38,382,3576476083,2.694133957067107,11.362959861755371,2.5117766857147217,0.9615285992622375
38,383,3901139535,3.3517131968091043,11.512312889099121,2.5279653072357178,0.9613233804702759
38,384,3907369137,2.9981031127069397,13.01548957824707,2.729121208190918,0.9521901607513428
38,385,3351301305,2.7340760842329055,12.78310775756836,2.5992462635040283,0.9561098217964172
38,386,2527693412,2.859635540250656,12.158401489257812,2.6211559772491455,0.9594321846961975
38,387,740427672,3.003768873836967,14.549073219299316,2.7076549530029297,0.9499382972717285
38,388,1277517635,3.5477837896569175,14.225647926330566,2.717522382736206,0.9514922499656677
38,389,4027122038,3.1301397613998057,13.09963321685791,2.7300360202789307,0.9572592377662659
