job_index,replicate_index,seed,nll,mse,mae,r2
45,450,1656203704,2.8374337183964395,13.709383964538574,2.7634758949279785,0.9508848190307617
45,451,3837823313,3.1212018467646887,15.19182300567627,2.760070323944092,0.9455783367156982
45,452,2573717245,4.388186570399801,14.926240921020508,2.7187092304229736,0.9488875865936279
45,453,3723324260,2.923142702215939,12.923048973083496,2.650012493133545,0.9549112915992737
45,454,3206660123,3.7563511638487204,14.157310485839844,2.8087878227233887,0.9522899389266968
45,455,1384422429,2.762613734149233,11.219548225402832,2.476834535598755,0.9604119658470154
45,456,2768288828,3.683794112500196,15.985432624816895,2.7800540924072266,0.944767951965332
45,457,2547829715,3.19574745142787,13.621389389038086,2.7398617267608643,0.9535647630691528
45,458,1336695839,3.2475901245570222,16.184600830078125,2.8186700344085693,0.9473853707313538
45,459,1345379314,3.1416972151284757,13.16506290435791,2.6827094554901123,0.9546802639961243
